Indicador,Nombre Indicador,Clave área geográfica,Entidad,Municipio,Periodo,Valor,Excepción,Unidad de medida,Frecuencia,Information Status,Referencias
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/12,80.49050676,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/11,80.09518211,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/10,81.60773861,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/09,78.38017964,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/08,80.30576052,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/07,79.92718369,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/06,79.7212702,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/05,82.06994188,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/04,80.83023511,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/03,77.12227245,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/02,75.10931535,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2002/01,77.38628506,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/12,79.09246906,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/11,80.09389928,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/10,79.97355162,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/09,78.26957304,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/08,80.5870321,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/07,79.32531293,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/06,80.60700763,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/05,81.78408862,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/04,77.53115468,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/03,80.76787395,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/02,76.41925797,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2001/01,79.423458,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/12,79.49830139,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/11,80.9161857,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/10,80.8095844,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/09,80.16487255,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/08,81.19074097,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/07,79.62972558,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/06,81.54154492,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/05,82.34330513,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/04,77.00756382,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/03,80.35795014,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/02,77.36731614,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2000/01,77.93002889,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/12,78.05346844,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/11,77.67013199,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/10,76.4546544,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/09,76.24775268,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/08,75.67001379,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/07,76.31262484,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/06,76.55674514,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/05,76.92304154,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/04,74.32922748,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/03,76.99210855,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/02,72.70940159,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999/01,74.28380696,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/12,75.67735182,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/11,74.44344023,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/10,74.46417987,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/09,73.76731713,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/08,73.4792498,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/07,74.61446188,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/06,74.64518739,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/05,75.13801507,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/04,72.95237567,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/03,75.30751296,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/02,71.26763982,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998/01,72.28125025,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/12,73.78043868,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/11,72.75789249,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/10,73.23727855,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/09,70.75158476,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/08,70.02845054,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/07,70.48390145,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/06,70.71757442,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/05,71.25363161,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/04,70.18938746,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/03,67.08871365,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/02,66.01571884,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997/01,67.92226404,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/12,69.26845104,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/11,68.55904156,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/10,67.82463933,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/09,65.03774493,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/08,65.36457339,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/07,65.91223071,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/06,65.57816672,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/05,66.56895891,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/04,63.8220199,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/03,65.00435442,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/02,63.25033366,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1996/01,64.59735912,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/12,65.41345892,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/11,63.0601993,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/10,60.21824329,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/09,60.84771988,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/08,61.06820428,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/07,59.77916962,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/06,61.08234157,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/05,61.1767744,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/04,59.2390871,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/03,62.92986528,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/02,60.29418969,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1995/01,65.1023361,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/12,68.06744038,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/11,67.84687403,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/10,66.73068481,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/09,65.76477448,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/08,65.79634346,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/07,64.70206224,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/06,66.63579091,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/05,66.8588023,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/04,65.89171611,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/03,65.79027457,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/02,62.73315589,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1994/01,63.0292681,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/12,66.12119267,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/11,63.6217709,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/10,62.83480112,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/09,62.01833687,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/08,62.02788631,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/07,62.79795336,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/06,62.88258738,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/05,63.61289973,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/04,61.86598396,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/03,63.94324936,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/02,61.02252106,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
6207061409,IGAE. Índice de volumen físico base 2013=100. Total,0700,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1993/01,60.40769086,,Índice de volumen físico base 2013=100,Mensual,,/a  /f1  /r1  
